modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2FLAIR,5T_to_7T,7T,0007,prod_cc,1088138.852281939,633986.2094445684,382671.7109971353,0.72805,0.94583,0.18636,0.18624,0.5826,1.1325
T2FLAIR,5T_to_7T,7T,0009,prod_cc,880782.085440361,599723.1123479429,421776.31009726715,0.49444,0.68883,0.17841,0.17825,0.6809,1.1413
T2FLAIR,7T_to_0.1T,0.1T,0006,prod_cc,4080617.671338246,2951681.1202487573,2259008.3832891113,0.43946,0.39819,0.23423,0.23386,0.7233,0.9629
T2FLAIR,7T_to_0.1T,0.1T,0007,prod_cc,2035390.875787923,2208817.05285201,2660831.9270433867,0.32357,0.48013,0.31488,0.3142,1.0852,0.6708
T2FLAIR,7T_to_0.1T,0.1T,0009,prod_cc,2659777.4627081417,3008397.1641691,3579186.2731723343,0.24914,0.44238,0.22205,0.22146,1.1311,0.6872
T2FLAIR,7T_to_1.5T,1.5T,0006,prod_cc,3219931.389449947,3387909.0769922915,3704485.241900683,0.20028,0.21135,0.19429,0.19415,1.0522,0.9629
T2FLAIR,7T_to_1.5T,1.5T,0007,prod_cc,1713544.162498631,1961823.6443007863,2403060.007326249,0.28337,0.47498,0.25559,0.25431,1.1449,0.6708
T2FLAIR,7T_to_1.5T,1.5T,0009,prod_cc,2066160.029149459,2666122.168220167,3614964.803524517,0.31066,0.50621,0.21981,0.21933,1.2904,0.6872
T2FLAIR,7T_to_3T,3T,0006,prod_cc,1608352.3177750714,2209988.8942753933,3201802.1028532293,0.34909,0.36944,0.22709,0.22634,1.3741,0.9629
T2FLAIR,7T_to_3T,3T,0007,prod_cc,643313.7266312799,1498850.437931348,4039395.2516535604,0.64587,0.75754,0.36807,0.36242,2.3299,0.6708
T2FLAIR,7T_to_3T,3T,0009,prod_cc,925065.0561860813,1594997.192556184,2922789.7148233815,0.47443,0.632,0.24308,0.24209,1.7242,0.6872
T2FLAIR,7T_to_5T,5T,0006,prod_cc,2255302.8255497166,2246526.129215584,2299005.2186109903,0.16323,0.16646,0.16319,0.16295,0.9961,0.9629
T2FLAIR,7T_to_5T,5T,0007,prod_cc,841949.7165981727,1667173.8411351058,3437860.7689578496,0.52442,0.67794,0.19936,0.19886,1.9801,0.6708
T2FLAIR,7T_to_5T,5T,0009,prod_cc,1111339.9900287434,1742664.0067319677,2814392.0717861857,0.39558,0.57917,0.17045,0.17,1.5681,0.6872
