arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
prod_mode,T2W,1.5T,0006,0.05514086037883995,0.9614355033385161,31.933844616376092,0.33328943927119276,0.1791196550641741,0.34290263056755066,0.12375870217087521,0.923477360143055,0.12848242330329343,0.9539079049159048,17.651429176330566
prod_mode,T2W,3T,0006,0.08746564870659333,0.9034597203413735,27.892699455665742,0.48490393187503233,0.1776301066080729,0.36619532108306885,0.2002679087498505,0.8650437115874787,0.19675792393108493,0.9159522251961681,17.52934193611145
prod_mode,T2W,5T,0006,0.0812412146541519,0.910423085757408,28.545644663146284,0.4609645866235223,0.1787329779730903,0.3823048770427704,0.18803383427301235,0.8821149848796777,0.18537520204053679,0.9287156075572248,17.49528431892395
prod_mode,T2W,7T,0006,0.06383887863289402,0.9355478335378307,30.577666569236108,0.30661404400244435,0.17713516477554564,0.4491824507713318,0.1563303247933612,0.8933330008009566,0.16800616809644925,0.9438624552066093,17.503175497055054
prod_mode,T2FLAIR,0.1T,0006,0.03672144505489045,0.9589728308741317,35.47968238914115,0.22312015870611873,0.17963421533978174,0.28248804807662964,0.04640214478720927,0.9374558186704358,0.05946793990674001,0.9639905918432241,17.483064651489258
prod_mode,T2FLAIR,1.5T,0006,0.05391178680551876,0.9385880495423294,31.770501945991164,0.16661117767959394,0.17900799948071677,0.41166436672210693,0.07095879676848456,0.8898264160331749,0.07512801247663065,0.9323664809422008,17.470269203186035
prod_mode,T2FLAIR,3T,0006,0.058851718166977006,0.9427919949382111,30.80552277421331,0.15139983976070773,0.1779083978562128,0.40442827343940735,0.13962972102317442,0.8337725878008906,0.13494888425110493,0.9048834851936697,17.492937564849854
prod_mode,T2FLAIR,5T,0006,0.060961725512005197,0.9306423751295303,30.83618416778014,0.2215304281701976,0.17870694115048363,0.3661245107650757,0.08138015712086587,0.8847031974137521,0.08700303547368261,0.933714680199366,17.569846630096436
prod_mode,T2FLAIR,7T,0006,0.05591781956974469,0.9333887627834353,31.784490922809717,0.31911132506996037,0.17735811263795884,0.3460041880607605,0.10019521632978244,0.9333763976521542,0.10231662340043086,0.9567688686414383,17.515942096710205
prod_fp32,T1W,0.1T,0006,0.02861223247187409,0.9806665109214576,37.33777860407337,0.09217014865620804,0.1804959736173115,0.4781823456287384,0.05163153204292627,0.9580564154683278,0.055803857139194384,0.9729812253047422,21.54415774345398
prod_fp32,T1W,1.5T,0006,0.057956444869628594,0.9583743027351076,31.0229410615605,0.1597933517551806,0.17920079306950645,0.4709251821041107,0.09471047887155172,0.900272170943834,0.10018497654961327,0.9472831153429409,21.442777395248413
prod_fp32,T1W,3T,0006,0.067523708721815,0.9432441921681275,29.749718536043908,0.1957325186287354,0.17904190790085567,0.4584045708179474,0.13516595479491758,0.8414362036691189,0.13745300343198763,0.9057115335136701,21.332411766052246
prod_fp32,T1W,5T,0006,0.0734458213819476,0.9151499450883113,29.443665132100918,0.47043169313832855,0.17718978155226933,0.33000269532203674,0.12036984091685032,0.907176414668583,0.1362558406754465,0.948070683065361,21.30888056755066
prod_fp32,T1W,7T,0006,0.07957308578026927,0.9429523522076084,28.438017199258773,0.2615111204282529,0.17755902002728174,0.6194809675216675,0.14757668758911405,0.8968354761637554,0.15699092580397192,0.9480448924390555,21.41427230834961
prod_fp32,T2W,0.1T,0006,0.034472304492894464,0.9659020516456485,35.78156406497125,0.11587137993994155,0.1875634571862599,0.37664446234703064,0.05317171531304127,0.9287912570430361,0.05172303417697757,0.9658539142258804,21.538798093795776
