arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
prod_hi150,T2W,1.5T,0006,0.03963018289368366,0.9725766753602368,34.72188828985165,0.18791550723301223,0.1782864767407614,0.23601321876049042,0.12741723723822504,0.921793629655628,0.13137980530309895,0.9524087544451253,50.09456825256348
prod_hi150,T2W,3T,0006,0.060665270444915154,0.9288302192897725,30.988918515104153,0.2716646034801464,0.1766534230065724,0.2514532804489136,0.20239641219561116,0.8631267698534142,0.2018171167285012,0.9144319543682593,49.964566469192505
prod_hi150,T2W,5T,0006,0.06120626176733798,0.9322463485198339,30.966485435165374,0.310881105773534,0.17777809264167907,0.29223546385765076,0.1671358501874615,0.8849478372162589,0.17214430786208104,0.9290759758120756,49.84359931945801
prod_hi150,T2W,7T,0006,0.05181141497355383,0.9413535226307197,32.406723149595614,0.2698911467299996,0.17432875860305058,0.3407188951969147,0.12471689367173415,0.8983967470189833,0.1346595800176787,0.946758466979634,49.986321210861206
prod_hi150,T2FLAIR,0.1T,0006,0.027030198235996845,0.9657588030469275,38.16501987783022,0.19258713575104108,0.17922925192212302,0.18602719902992249,0.0533866218596583,0.9350158679827663,0.06618811426275063,0.9626117175480471,49.396302938461304
prod_hi150,T2FLAIR,1.5T,0006,0.038281184776762865,0.9467239797114995,35.140411403534124,0.2927148566196745,0.1781156025235615,0.27130910754203796,0.06818056354042937,0.895814817733807,0.07340540232020526,0.9353468580446906,49.65110778808594
prod_hi150,T2FLAIR,3T,0006,0.05524216284592153,0.9354374643673473,31.855018576259226,0.28138451727256514,0.1771605960906498,0.32663843035697937,0.08611042782421244,0.8789754282045946,0.08937659517999952,0.926687464164787,49.64491128921509
prod_hi150,T2FLAIR,5T,0006,0.04244342092027149,0.9344055979737899,34.263258622484074,0.38162629080182475,0.17792874290829613,0.2393215447664261,0.08054130394868197,0.8867360721569406,0.08661171876395365,0.9349244500575576,49.61139893531799
prod_hi150,T2FLAIR,7T,0006,0.040424011521820895,0.943797188243731,34.63837282246899,0.27445170400078056,0.17646232483878968,0.23257695138454437,0.10067454086802116,0.9323210966579929,0.10470521347024347,0.9561211413825965,49.64808392524719
prod_hi200,T1W,0.1T,0006,0.018819631738483448,0.9820150448832895,41.275569563770404,0.11945397542247797,0.17764415438213046,0.2377012073993683,0.0464798788645992,0.9717765599488374,0.050559214261254586,0.9810135398460232,49.749778032302856
prod_hi200,T1W,1.5T,0006,0.03306244853415565,0.956525870342303,36.411250536666984,0.2536423714280275,0.17746371314639137,0.25204282999038696,0.07285215167135814,0.9240521493232702,0.07617663677374374,0.9591898251265011,49.755324363708496
