modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T1W,7T_to_5T,5T,0006,INR,536545.2796802723,474986.1703061779,482299.0247689652,0.37789,0.51126,0.35799,0.35561,0.8853,1.2313
T1W,7T_to_5T,5T,0007,Vectorise,621076.8282511719,485315.7855221492,419208.730313553,0.40762,0.41825,0.30881,0.30487,0.7814,1.0132
T1W,7T_to_5T,5T,0007,UNet,588991.3865124775,467738.6514280214,419208.730313553,0.4165,0.42583,0.33754,0.3322,0.7941,1.0132
T1W,7T_to_5T,5T,0007,INR,560570.3292561177,454279.96845487907,419208.730313553,0.41218,0.42046,0.34902,0.34638,0.8104,1.0132
T1W,7T_to_5T,5T,0009,Vectorise,134818.25691720002,229467.33454498404,416859.8667648289,0.47168,0.72244,0.25116,0.24971,1.702,0.5109
T1W,7T_to_5T,5T,0009,UNet,115802.95892939952,210727.7597034857,416859.8667648289,0.5165,0.74562,0.28305,0.28049,1.8197,0.5109
T1W,7T_to_5T,5T,0009,INR,458713.5898958423,421274.83773267927,416859.8667648289,0.28146,0.50455,0.26812,0.26771,0.9184,0.5109
T2W,0.1T_to_1.5T,1.5T,0006,Vectorise,2675309.4173651324,1587917.4885483012,1053998.0622526873,0.72465,0.78253,0.32525,0.32523,0.5935,1.0403
T2W,0.1T_to_1.5T,1.5T,0006,UNet,2827907.0746583724,1630434.031567716,1053998.0622526873,0.76761,0.82771,0.32883,0.32882,0.5766,1.0403
T2W,0.1T_to_1.5T,1.5T,0006,INR,2224320.5069090617,1432004.145430677,1053998.0622526873,0.62696,0.67607,0.354,0.354,0.6438,1.0403
T2W,0.1T_to_1.5T,1.5T,0007,Vectorise,1773476.8033522808,1431805.4957243956,1262138.848272205,0.36916,0.29384,0.29005,0.29002,0.8073,0.8471
T2W,0.1T_to_1.5T,1.5T,0007,UNet,1897700.2458307785,1480539.2746685355,1262138.848272205,0.39684,0.30257,0.29124,0.29122,0.7802,0.8471
T2W,0.1T_to_1.5T,1.5T,0007,INR,2424686.173400482,1658274.0130877204,1262138.848272205,0.54164,0.39059,0.31849,0.31844,0.6839,0.8471
T2W,0.1T_to_1.5T,1.5T,0009,Vectorise,1531671.06806688,1162538.3813170595,941559.8851580386,0.39667,0.26948,0.25073,0.25073,0.759,0.8364
T2W,0.1T_to_1.5T,1.5T,0009,UNet,1664178.0168390737,1212477.4344289096,941559.8851580386,0.43818,0.28696,0.24858,0.24856,0.7286,0.8364
T2W,0.1T_to_1.5T,1.5T,0009,INR,2255843.9345030375,1393058.8909120127,941559.8851580386,0.66092,0.44848,0.29385,0.29384,0.6175,0.8364
T2W,0.1T_to_3T,3T,0006,Vectorise,2678484.1388121466,1572178.495074617,1047448.655702306,0.74514,0.80279,0.34495,0.34483,0.587,1.0403
T2W,0.1T_to_3T,3T,0006,UNet,2998299.906870514,1660062.761668168,1047448.655702306,0.83232,0.89461,0.35002,0.34989,0.5537,1.0403
T2W,0.1T_to_3T,3T,0006,INR,1680958.7410749102,1212116.253374044,1047448.655702306,0.53888,0.57364,0.40688,0.40685,0.7211,1.0403
T2W,0.1T_to_3T,3T,0007,Vectorise,1760655.0073416978,1391052.2229086724,1205000.389970746,0.39029,0.30443,0.29654,0.29649,0.7901,0.8471
T2W,0.1T_to_3T,3T,0007,UNet,2014027.0522668003,1489003.2573550185,1205000.389970746,0.44723,0.32533,0.294,0.29391,0.7393,0.8471
T2W,0.1T_to_3T,3T,0007,INR,1995986.2043949207,1452035.0003996661,1205000.389970746,0.49639,0.38349,0.35126,0.35116,0.7275,0.8471
T2W,0.1T_to_3T,3T,0009,Vectorise,1502095.5154929752,1194703.1847621573,1037442.3052186009,0.38041,0.29414,0.28996,0.28993,0.7954,0.8364
T2W,0.1T_to_3T,3T,0009,UNet,1764538.8010732182,1297477.1931169506,1037442.3052186009,0.44672,0.31269,0.28353,0.28344,0.7353,0.8364
T2W,0.1T_to_3T,3T,0009,INR,1774126.8974539917,1265878.681425873,1037442.3052186009,0.51934,0.39395,0.35968,0.35953,0.7135,0.8364
T2W,0.1T_to_5T,5T,0006,Vectorise,2040669.699692869,1467167.747794531,1191192.352619564,0.49977,0.53976,0.33833,0.33827,0.719,1.0403
T2W,0.1T_to_5T,5T,0006,UNet,2429448.952799065,1590305.9317709247,1191192.352619564,0.60778,0.65534,0.35508,0.35503,0.6546,1.0403
T2W,0.1T_to_5T,5T,0006,INR,906710.6892249762,947248.4221961128,1191192.352619564,0.41323,0.4114,0.41138,0.41102,1.0447,1.0403
T2W,0.1T_to_5T,5T,0007,Vectorise,1327557.5400887055,1137232.7893532445,1077761.0679211018,0.34844,0.31017,0.30999,0.30999,0.8566,0.8471
T2W,0.1T_to_5T,5T,0007,UNet,1630496.048354578,1261475.2755818,1077761.0679211018,0.41465,0.3203,0.30732,0.30727,0.7737,0.8471
T2W,0.1T_to_5T,5T,0007,INR,1182723.358596044,1050065.0160614834,1077761.0679211018,0.38573,0.36987,0.36739,0.36677,0.8878,0.8471
T2W,0.1T_to_5T,5T,0009,Vectorise,1127967.9583032627,875053.9392917713,752323.4874621978,0.41598,0.32121,0.31251,0.31251,0.7758,0.8364
T2W,0.1T_to_5T,5T,0009,UNet,1426805.9457354844,983753.1731157396,752323.4874621978,0.53037,0.37332,0.31372,0.31367,0.6895,0.8364
T2W,0.1T_to_5T,5T,0009,INR,977542.1840246766,783949.9275663797,752323.4874621978,0.46399,0.40727,0.40537,0.40432,0.802,0.8364
T2W,0.1T_to_7T,7T,0006,Vectorise,1669762.1351823465,1351543.563407419,1244475.9123391546,0.41191,0.43869,0.34776,0.34758,0.8094,1.0403
T2W,0.1T_to_7T,7T,0006,UNet,2108561.4411180336,1478879.3047260465,1244475.9123391546,0.56358,0.60095,0.40807,0.40806,0.7014,1.0403
T2W,0.1T_to_7T,7T,0006,INR,521589.0991178786,740862.9814137706,1244475.9123391546,0.478,0.46364,0.39295,0.39272,1.4204,1.0403
T2W,0.1T_to_7T,7T,0007,Vectorise,1070026.9626055376,821215.3387639235,706741.0565468612,0.43598,0.34323,0.32896,0.32896,0.7675,0.8471
T2W,0.1T_to_7T,7T,0007,UNet,1415322.479821318,922153.7146242152,706741.0565468612,0.6269,0.47582,0.38712,0.38712,0.6516,0.8471
T2W,0.1T_to_7T,7T,0007,INR,726441.7206103432,669140.1807309325,706741.0565468612,0.36644,0.36541,0.35761,0.35683,0.9211,0.8471
T2W,0.1T_to_7T,7T,0009,Vectorise,909643.8070575647,861880.5651441595,870119.0455511197,0.25369,0.27272,0.24795,0.24792,0.9475,0.8364
T2W,0.1T_to_7T,7T,0009,UNet,1238300.476496153,988987.7300191176,870119.0455511197,0.38719,0.30701,0.30369,0.30367,0.7987,0.8364
T2W,0.1T_to_7T,7T,0009,INR,560885.0735915555,653718.5914375744,870119.0455511197,0.37684,0.44064,0.35264,0.35038,1.1655,0.8364
T2W,1.5T_to_0.1T,0.1T,0006,Vectorise,1202359.932863509,1843717.077803566,3046546.1901859995,0.4293,0.45109,0.26833,0.26556,1.5334,0.9562
T2W,1.5T_to_0.1T,0.1T,0006,UNet,1056227.916009353,1710469.5124612115,3046546.1901859995,0.47308,0.49322,0.30131,0.29737,1.6194,0.9562
T2W,1.5T_to_0.1T,0.1T,0006,INR,1136849.0219816004,1796089.188539183,3046546.1901859995,0.44052,0.46229,0.26188,0.26144,1.5799,0.9562
T2W,1.5T_to_0.1T,0.1T,0007,Vectorise,1408916.660113378,1637861.6429950418,2031185.3539286666,0.28448,0.30845,0.25022,0.24874,1.1625,0.9459
T2W,1.5T_to_0.1T,0.1T,0007,UNet,1275110.9131592254,1551098.978858565,2031185.3539286666,0.31699,0.34207,0.2666,0.26464,1.2164,0.9459
T2W,1.5T_to_0.1T,0.1T,0007,INR,1403360.7461231148,1633549.664578099,2031185.3539286666,0.28712,0.31099,0.25268,0.25201,1.164,0.9459
T2W,1.5T_to_0.1T,0.1T,0009,Vectorise,1077463.3776150914,1353453.550401744,1781409.011151804,0.29207,0.3716,0.21359,0.21251,1.2561,0.8652
T2W,1.5T_to_0.1T,0.1T,0009,UNet,958049.6360312991,1272734.9682031702,1781409.011151804,0.32999,0.40781,0.22555,0.22409,1.3285,0.8652
T2W,1.5T_to_0.1T,0.1T,0009,INR,1503408.6052462787,1597443.0101347535,1781409.011151804,0.22469,0.28295,0.21721,0.21721,1.0625,0.8652
T2W,1.5T_to_3T,3T,0006,Vectorise,914564.0841776247,934990.6230418843,1047448.655702306,0.29642,0.30206,0.29568,0.29516,1.0223,0.9562
T2W,1.5T_to_3T,3T,0006,UNet,1056914.2760617998,1011622.8138306312,1047448.655702306,0.27829,0.27494,0.27494,0.27489,0.9571,0.9562
T2W,1.5T_to_3T,3T,0006,INR,1093757.2780579242,996048.9303942418,1047448.655702306,0.3773,0.36904,0.36609,0.36604,0.9107,0.9562
T2W,1.5T_to_3T,3T,0007,Vectorise,1133864.3131053227,1123106.8625554605,1205000.389970746,0.27729,0.28049,0.27714,0.27691,0.9905,0.9459
T2W,1.5T_to_3T,3T,0007,UNet,1278256.2496333055,1197742.2663567995,1205000.389970746,0.26989,0.26214,0.26198,0.26196,0.937,0.9459
T2W,1.5T_to_3T,3T,0007,INR,1244477.8530698726,1160990.9210799118,1205000.389970746,0.32528,0.31833,0.31805,0.31804,0.9329,0.9459
T2W,1.5T_to_3T,3T,0009,Vectorise,836729.118888577,904336.333200975,1037442.3052186009,0.25127,0.30882,0.24056,0.24045,1.0808,0.8652
T2W,1.5T_to_3T,3T,0009,UNet,957406.6383635855,969939.2328089897,1037442.3052186009,0.23019,0.27023,0.22984,0.22984,1.0131,0.8652
T2W,1.5T_to_3T,3T,0009,INR,1214479.7473291326,1064267.4779198235,1037442.3052186009,0.34487,0.31807,0.31785,0.31777,0.8763,0.8652
T2W,1.5T_to_5T,5T,0006,Vectorise,642947.025851803,833470.0735413736,1191192.352619564,0.37465,0.3942,0.30491,0.30292,1.2963,0.9562
T2W,1.5T_to_5T,5T,0006,UNet,853577.5349699894,973706.838847472,1191192.352619564,0.28588,0.3032,0.25988,0.25981,1.1407,0.9562
T2W,1.5T_to_5T,5T,0006,INR,794307.7891292403,914761.3317282647,1191192.352619564,0.36186,0.37559,0.34001,0.34001,1.1516,0.9562
T2W,1.5T_to_5T,5T,0007,Vectorise,808964.5075873232,886701.1815382936,1077761.0679211018,0.32426,0.33932,0.31339,0.31227,1.0961,0.9459
T2W,1.5T_to_5T,5T,0007,UNet,1033136.6638685477,1015957.2016874469,1077761.0679211018,0.27071,0.2727,0.27022,0.2702,0.9834,0.9459
T2W,1.5T_to_5T,5T,0007,INR,807570.847444947,878952.4246641695,1077761.0679211018,0.34385,0.35719,0.33523,0.33483,1.0884,0.9459
T2W,1.5T_to_5T,5T,0009,Vectorise,588574.9996476034,639712.9013039127,752323.4874621978,0.28585,0.33803,0.27533,0.27499,1.0869,0.8652
T2W,1.5T_to_5T,5T,0009,UNet,772686.5334719986,737866.359082405,752323.4874621978,0.25593,0.26775,0.25182,0.25182,0.9549,0.8652
T2W,1.5T_to_5T,5T,0009,INR,837691.7766904013,746891.7060393175,752323.4874621978,0.35765,0.34001,0.33887,0.33883,0.8916,0.8652
T2W,1.5T_to_7T,7T,0006,Vectorise,493116.3329015921,719007.8561165889,1244475.9123391546,0.49064,0.50732,0.39696,0.39299,1.4581,0.9562
T2W,1.5T_to_7T,7T,0006,UNet,740451.9466499358,882134.8066842416,1244475.9123391546,0.42108,0.43407,0.39437,0.39388,1.1913,0.9562
T2W,1.5T_to_7T,7T,0006,INR,573391.7675079019,786978.324982449,1244475.9123391546,0.44271,0.46033,0.36341,0.36327,1.3725,0.9562
T2W,1.5T_to_7T,7T,0007,Vectorise,622945.1955635808,615521.8469244854,706741.0565468612,0.3736,0.37552,0.37343,0.3712,0.9881,0.9459
T2W,1.5T_to_7T,7T,0007,UNet,896926.7069914029,736725.089123294,706741.0565468612,0.42924,0.40429,0.37916,0.37894,0.8214,0.9459
T2W,1.5T_to_7T,7T,0007,INR,543489.3631301352,568470.3789637128,706741.0565468612,0.40037,0.40788,0.39834,0.3967,1.046,0.9459
T2W,1.5T_to_7T,7T,0009,Vectorise,449483.95869827224,594560.8093416939,870119.0455511197,0.38724,0.45201,0.31007,0.30919,1.3228,0.8652
T2W,1.5T_to_7T,7T,0009,UNet,669797.9593051332,726085.194535847,870119.0455511197,0.31756,0.36371,0.30888,0.30865,1.084,0.8652
T2W,1.5T_to_7T,7T,0009,INR,579519.5110700619,673013.1659192796,870119.0455511197,0.34508,0.4002,0.31897,0.31817,1.1613,0.8652
T2W,3T_to_0.1T,0.1T,0006,Vectorise,1273846.3396893968,1903684.9824198184,3046546.1901859995,0.41036,0.44345,0.25725,0.25407,1.4944,0.9358
T2W,3T_to_0.1T,0.1T,0006,UNet,967542.955976691,1635066.4524352222,3046546.1901859995,0.49416,0.52309,0.30501,0.29997,1.6899,0.9358
T2W,3T_to_0.1T,0.1T,0006,INR,1058385.2603253059,1743680.2311952538,3046546.1901859995,0.45024,0.48271,0.23888,0.2378,1.6475,0.9358
T2W,3T_to_0.1T,0.1T,0007,Vectorise,1407158.7190159096,1648021.3142655138,2031185.3539286666,0.26469,0.30064,0.22307,0.22114,1.1712,0.929
T2W,3T_to_0.1T,0.1T,0007,UNet,1120531.0403432394,1462672.4838811697,2031185.3539286666,0.33384,0.37167,0.24498,0.24223,1.3053,0.929
T2W,3T_to_0.1T,0.1T,0007,INR,1254732.4894719764,1554405.788675785,2031185.3539286666,0.29529,0.33354,0.22794,0.2272,1.2388,0.929
T2W,3T_to_0.1T,0.1T,0009,Vectorise,1248199.1905346802,1452628.6616731763,1781409.011151804,0.26421,0.29894,0.22585,0.22421,1.1638,0.9298
T2W,3T_to_0.1T,0.1T,0009,UNet,982213.2944803073,1283680.7779295305,1781409.011151804,0.33192,0.36966,0.24131,0.23905,1.3069,0.9298
T2W,3T_to_0.1T,0.1T,0009,INR,1520902.359416748,1610169.320261431,1781409.011151804,0.21451,0.23928,0.20754,0.20719,1.0587,0.9298
T2W,3T_to_1.5T,1.5T,0006,Vectorise,1057999.4497985835,1020601.871678088,1053998.0622526873,0.25917,0.25835,0.25673,0.25641,0.9647,0.9358
T2W,3T_to_1.5T,1.5T,0006,UNet,912381.9637445278,948165.4004941977,1053998.0622526873,0.2578,0.27273,0.2552,0.25452,1.0392,0.9358
T2W,3T_to_1.5T,1.5T,0006,INR,983466.8899797068,972316.8072956331,1053998.0622526873,0.29678,0.30093,0.29657,0.29657,0.9887,0.9358
T2W,3T_to_1.5T,1.5T,0007,Vectorise,1197359.211328372,1192300.9159201684,1262138.848272205,0.2436,0.2521,0.24356,0.24311,0.9958,0.929
T2W,3T_to_1.5T,1.5T,0007,UNet,1056720.6327320265,1120385.1866478105,1262138.848272205,0.24874,0.27065,0.24255,0.24184,1.0602,0.929
T2W,3T_to_1.5T,1.5T,0007,INR,1185689.5860130093,1178771.8242642826,1262138.848272205,0.26746,0.27475,0.2674,0.26735,0.9942,0.929
T2W,3T_to_1.5T,1.5T,0009,Vectorise,1049244.0584156932,972001.61154766,941559.8851580386,0.22295,0.209,0.20896,0.20873,0.9264,0.9298
T2W,3T_to_1.5T,1.5T,0009,UNet,925476.8905260715,912404.4066821602,941559.8851580386,0.21178,0.2185,0.21131,0.2109,0.9859,0.9298
T2W,3T_to_1.5T,1.5T,0009,INR,1036672.3324081518,956029.5046361416,941559.8851580386,0.2651,0.25235,0.25223,0.25222,0.9222,0.9298
T2W,3T_to_5T,5T,0006,Vectorise,666148.9136020117,862737.873843534,1191192.352619564,0.33272,0.36631,0.24899,0.2481,1.2951,0.9358
T2W,3T_to_5T,5T,0006,UNet,781446.3455015449,936160.3646190048,1191192.352619564,0.2902,0.32185,0.24187,0.24165,1.198,0.9358
T2W,3T_to_5T,5T,0006,INR,834121.925202757,940253.2879955719,1191192.352619564,0.34866,0.36862,0.33201,0.332,1.1272,0.9358
T2W,3T_to_5T,5T,0007,Vectorise,784285.1027651073,897146.0285095186,1077761.0679211018,0.25073,0.28531,0.21862,0.21829,1.1439,0.929
T2W,3T_to_5T,5T,0007,UNet,905628.3016554415,966348.0111807893,1077761.0679211018,0.21688,0.24345,0.20799,0.20796,1.067,0.929
T2W,3T_to_5T,5T,0007,INR,997545.4187008056,990138.161344331,1077761.0679211018,0.29694,0.30309,0.29685,0.29685,0.9926,0.929
T2W,3T_to_5T,5T,0009,Vectorise,690400.0392730222,703375.6606407895,752323.4874621978,0.21867,0.234,0.21792,0.21774,1.0188,0.9298
T2W,3T_to_5T,5T,0009,UNet,792268.3489993961,754168.385247845,752323.4874621978,0.21952,0.2151,0.21391,0.21389,0.9519,0.9298
T2W,3T_to_5T,5T,0009,INR,874797.6807589892,768412.3715266724,752323.4874621978,0.34644,0.32542,0.32067,0.32067,0.8784,0.9298
T2W,3T_to_7T,7T,0006,Vectorise,496175.59704394307,739564.9565192375,1244475.9123391546,0.45842,0.48671,0.33795,0.33575,1.4905,0.9358
T2W,3T_to_7T,7T,0006,UNet,677676.4457059877,853173.4375955951,1244475.9123391546,0.41643,0.44017,0.36999,0.36939,1.259,0.9358
T2W,3T_to_7T,7T,0006,INR,698749.2453823532,865575.3024070845,1244475.9123391546,0.41281,0.43581,0.37203,0.37202,1.2387,0.9358
T2W,3T_to_7T,7T,0007,Vectorise,589379.5801687061,615487.328399436,706741.0565468612,0.30361,0.31879,0.3009,0.29982,1.0443,0.929
T2W,3T_to_7T,7T,0007,UNet,785333.2844403366,700964.5646839675,706741.0565468612,0.35714,0.34088,0.33871,0.33848,0.8926,0.929
T2W,3T_to_7T,7T,0007,INR,783955.3128038237,702548.5090203966,706741.0565468612,0.34802,0.3322,0.33039,0.33039,0.8962,0.929
T2W,3T_to_7T,7T,0009,Vectorise,521972.1846600903,650698.7726910161,870119.0455511197,0.32285,0.35771,0.26028,0.25907,1.2466,0.9298
T2W,3T_to_7T,7T,0009,UNet,686411.1777517903,742119.6675689114,870119.0455511197,0.28824,0.30977,0.27908,0.27874,1.0812,0.9298
T2W,3T_to_7T,7T,0009,INR,761043.8537880336,777523.5390059735,870119.0455511197,0.29577,0.30732,0.29507,0.29507,1.0217,0.9298
T2W,5T_to_0.1T,0.1T,0006,Vectorise,1768409.2377662184,2254803.0680060973,3046546.1901859995,0.31659,0.25007,0.23731,0.23515,1.275,1.1715
T2W,5T_to_0.1T,0.1T,0006,UNet,1318576.613333026,1920664.3453656847,3046546.1901859995,0.41464,0.34186,0.28581,0.28223,1.4566,1.1715
T2W,5T_to_0.1T,0.1T,0006,INR,1135425.7322033264,1803123.6966643236,3046546.1901859995,0.43471,0.35321,0.24514,0.24427,1.5881,1.1715
T2W,5T_to_0.1T,0.1T,0007,Vectorise,1619878.2961691483,1767292.307820559,2031185.3539286666,0.23947,0.22612,0.22526,0.22354,1.091,1.0689
T2W,5T_to_0.1T,0.1T,0007,UNet,1214082.0778554338,1522432.081856734,2031185.3539286666,0.31411,0.28387,0.24517,0.24277,1.254,1.0689
T2W,5T_to_0.1T,0.1T,0007,INR,1084915.8441507253,1439144.8107470938,2031185.3539286666,0.34217,0.30917,0.24523,0.24428,1.3265,1.0689
T2W,5T_to_0.1T,0.1T,0009,Vectorise,1233349.8063767178,1438116.874146729,1781409.011151804,0.27886,0.30194,0.24223,0.2406,1.166,0.9494
T2W,5T_to_0.1T,0.1T,0009,UNet,869394.9488995952,1196984.8254905522,1781409.011151804,0.3797,0.40502,0.27365,0.27085,1.3768,0.9494
T2W,5T_to_0.1T,0.1T,0009,INR,1438342.4105368294,1557446.7707333784,1781409.011151804,0.24262,0.26019,0.23092,0.23068,1.0828,0.9494
T2W,5T_to_1.5T,1.5T,0006,Vectorise,1521084.8827409444,1228165.1506220684,1053998.0622526873,0.33566,0.50046,0.24321,0.24319,0.8074,1.1715
T2W,5T_to_1.5T,1.5T,0006,UNet,1244060.8289300909,1111286.9007783688,1053998.0622526873,0.26762,0.38672,0.24119,0.24101,0.8933,1.1715
T2W,5T_to_1.5T,1.5T,0006,INR,926895.1900546122,941787.9272955151,1053998.0622526873,0.30386,0.33668,0.30349,0.30348,1.0161,1.1715
T2W,5T_to_1.5T,1.5T,0007,Vectorise,1399339.6737103916,1287529.9404373767,1262138.848272205,0.26167,0.29315,0.24777,0.24746,0.9201,1.0689
T2W,5T_to_1.5T,1.5T,0007,UNet,1145448.2089220423,1166245.4109971265,1262138.848272205,0.24392,0.24807,0.24331,0.24277,1.0182,1.0689
T2W,5T_to_1.5T,1.5T,0007,INR,995114.8749100523,1077682.630122127,1262138.848272205,0.28412,0.27469,0.27441,0.27431,1.083,1.0689
T2W,5T_to_1.5T,1.5T,0009,Vectorise,1043190.1929171974,967447.9461901754,941559.8851580386,0.23011,0.21827,0.21704,0.21684,0.9274,0.9494
T2W,5T_to_1.5T,1.5T,0009,UNet,818815.8368275269,854463.2152357348,941559.8851580386,0.23376,0.24638,0.23021,0.22954,1.0435,0.9494
T2W,5T_to_1.5T,1.5T,0009,INR,1050061.2134381798,959369.1622491825,941559.8851580386,0.27822,0.26554,0.26284,0.26284,0.9136,0.9494
T2W,5T_to_3T,3T,0006,Vectorise,1467805.4357685563,1201053.8224233235,1047448.655702306,0.32867,0.48642,0.24847,0.24844,0.8183,1.1715
T2W,5T_to_3T,3T,0006,UNet,1319913.5189035083,1138638.5706113975,1047448.655702306,0.29326,0.42713,0.24947,0.24947,0.8627,1.1715
T2W,5T_to_3T,3T,0006,INR,955867.3188342914,933615.8485327556,1047448.655702306,0.36044,0.40503,0.35976,0.35975,0.9767,1.1715
T2W,5T_to_3T,3T,0007,Vectorise,1353910.576914168,1249018.4462241034,1205000.389970746,0.22476,0.26047,0.20922,0.20921,0.9225,1.0689
T2W,5T_to_3T,3T,0007,UNet,1214922.8491712376,1184238.660218045,1205000.389970746,0.20662,0.2258,0.20506,0.20506,0.9747,1.0689
T2W,5T_to_3T,3T,0007,INR,1054637.338587714,1074970.4672928918,1205000.389970746,0.30172,0.30474,0.30118,0.30118,1.0193,1.0689
T2W,5T_to_3T,3T,0009,Vectorise,987986.3847361519,990993.0217110837,1037442.3052186009,0.20463,0.2112,0.20461,0.2046,1.003,0.9494
T2W,5T_to_3T,3T,0009,UNet,866708.2128567843,927217.5875285789,1037442.3052186009,0.21891,0.23657,0.2094,0.20927,1.0698,0.9494
T2W,5T_to_3T,3T,0009,INR,932831.4756050287,934596.7408029193,1037442.3052186009,0.31214,0.31608,0.31214,0.31214,1.0019,0.9494
T2W,5T_to_7T,7T,0006,Vectorise,816796.0668278156,968169.3074612331,1244475.9123391546,0.31684,0.27924,0.27901,0.27891,1.1853,1.1715
T2W,5T_to_7T,7T,0006,UNet,925823.5993832665,1021897.5344580332,1244475.9123391546,0.31883,0.31154,0.30601,0.306,1.1038,1.1715
T2W,5T_to_7T,7T,0006,INR,669830.1441910589,855884.0977787488,1244475.9123391546,0.40342,0.35679,0.34817,0.34811,1.2778,1.1715
T2W,5T_to_7T,7T,0007,Vectorise,742731.3656539317,695950.1011162673,706741.0565468612,0.28541,0.30914,0.27802,0.27788,0.937,1.0689
T2W,5T_to_7T,7T,0007,UNet,852261.8538349749,738378.2001176232,706741.0565468612,0.34114,0.37987,0.30796,0.30793,0.8664,1.0689
T2W,5T_to_7T,7T,0007,INR,738755.1232946565,681508.4125898307,706741.0565468612,0.34162,0.36445,0.33231,0.33227,0.9225,1.0689
T2W,5T_to_7T,7T,0009,Vectorise,522805.4761605741,656386.3134691142,870119.0455511197,0.30351,0.33045,0.22998,0.2292,1.2555,0.9494
T2W,5T_to_7T,7T,0009,UNet,605804.438736963,704465.2032755394,870119.0455511197,0.27748,0.30042,0.24192,0.24163,1.1629,0.9494
T2W,5T_to_7T,7T,0009,INR,652579.7523140741,722524.0363927535,870119.0455511197,0.29873,0.31512,0.28395,0.28394,1.1072,0.9494
T2W,7T_to_0.1T,0.1T,0006,Vectorise,2118897.0962750064,2474049.894309778,3046546.1901859995,0.2671,0.2396,0.2276,0.22585,1.1676,1.2574
T2W,7T_to_0.1T,0.1T,0006,UNet,1567828.2692559455,2037030.827322154,3046546.1901859995,0.42113,0.36354,0.3623,0.3561,1.2993,1.2574
T2W,7T_to_0.1T,0.1T,0006,INR,1166844.7796812505,1828457.7687396756,3046546.1901859995,0.42738,0.31022,0.24397,0.24305,1.567,1.2574
T2W,7T_to_0.1T,0.1T,0007,Vectorise,1414527.0953743968,1645894.2651708683,2031185.3539286666,0.27528,0.33581,0.23906,0.23755,1.1636,0.881
T2W,7T_to_0.1T,0.1T,0007,UNet,958688.6218181086,1295502.854830748,2031185.3539286666,0.44314,0.49248,0.37164,0.36507,1.3513,0.881
T2W,7T_to_0.1T,0.1T,0007,INR,2422660.052980428,2089890.6650255923,2031185.3539286666,0.36733,0.33589,0.3353,0.33132,0.8626,0.881
T2W,7T_to_0.1T,0.1T,0009,Vectorise,1632169.494865791,1674819.840871627,1781409.011151804,0.18945,0.19516,0.18779,0.18711,1.0261,0.9706
T2W,7T_to_0.1T,0.1T,0009,UNet,1170784.0786465371,1388225.068325848,1781409.011151804,0.31409,0.32617,0.27565,0.27319,1.1857,0.9706
T2W,7T_to_0.1T,0.1T,0009,INR,2206969.857220515,1939630.5439458126,1781409.011151804,0.24749,0.23132,0.20754,0.20752,0.8789,0.9706
T2W,7T_to_1.5T,1.5T,0006,Vectorise,1857961.6232957467,1319613.1175986934,1053998.0622526873,0.50869,0.79904,0.33281,0.33249,0.7102,1.2574
T2W,7T_to_1.5T,1.5T,0006,UNet,1480208.398821343,1143672.0483628337,1053998.0622526873,0.48396,0.70115,0.40202,0.39959,0.7726,1.2574
T2W,7T_to_1.5T,1.5T,0006,INR,1026552.7047168481,960146.5106978207,1053998.0622526873,0.38993,0.499,0.38467,0.38424,0.9353,1.2574
T2W,7T_to_1.5T,1.5T,0007,Vectorise,1232199.3844091177,1190095.704945155,1262138.848272205,0.30073,0.31037,0.29883,0.29824,0.9658,0.881
T2W,7T_to_1.5T,1.5T,0007,UNet,903595.5696803294,987808.3302868889,1262138.848272205,0.38811,0.42031,0.38002,0.37623,1.0932,0.881
T2W,7T_to_1.5T,1.5T,0007,INR,1829563.89072668,1376854.6353556276,1262138.848272205,0.51749,0.45049,0.42313,0.42015,0.7526,0.881
T2W,7T_to_1.5T,1.5T,0009,Vectorise,1413683.2332642039,1118795.81359934,941559.8851580386,0.35349,0.32842,0.24418,0.24412,0.7914,0.9706
T2W,7T_to_1.5T,1.5T,0009,UNet,1104450.244794542,970112.9182160333,941559.8851580386,0.33519,0.32401,0.30821,0.30727,0.8784,0.9706
T2W,7T_to_1.5T,1.5T,0009,INR,1786218.700122836,1240473.2681356482,941559.8851580386,0.51201,0.47933,0.29165,0.29164,0.6945,0.9706
T2W,7T_to_3T,3T,0006,Vectorise,1830935.8833854208,1303354.0970429557,1047448.655702306,0.50928,0.79653,0.33799,0.33787,0.7119,1.2574
T2W,7T_to_3T,3T,0006,UNet,1570990.8722957543,1180650.1550140153,1047448.655702306,0.49547,0.73259,0.39102,0.38971,0.7515,1.2574
T2W,7T_to_3T,3T,0006,INR,1021596.8885219301,933975.7148829147,1047448.655702306,0.43816,0.54741,0.4299,0.42909,0.9142,1.2574
T2W,7T_to_3T,3T,0007,Vectorise,1197792.1256713525,1150178.0512457471,1205000.389970746,0.29156,0.29948,0.28886,0.2887,0.9602,0.881
T2W,7T_to_3T,3T,0007,UNet,957782.2021049147,1006119.7024429438,1205000.389970746,0.35346,0.38177,0.35058,0.34864,1.0505,0.881
