modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2FLAIR,3T_to_0.1T,0.1T,0006,R-best,5135196.4310423685,3362945.925040096,2259008.3832891113,0.54391,0.98844,0.1584,0.15836,0.6549,1.302
T2FLAIR,3T_to_0.1T,0.1T,0007,R-best,5803446.579612315,3823273.9113713303,2660831.9270433867,0.55437,1.05391,0.23108,0.23108,0.6588,1.3551
T2FLAIR,3T_to_0.1T,0.1T,0009,R-best,4531750.10110262,3999077.354790001,3579186.2731723343,0.17751,0.45844,0.11839,0.11839,0.8825,1.2761
T2FLAIR,3T_to_1.5T,1.5T,0006,R-best,4456722.806419428,4038985.522687953,3704485.241900683,0.1499,0.44755,0.10909,0.10906,0.9063,1.302
T2FLAIR,3T_to_1.5T,1.5T,0007,R-best,5044646.461452793,3462171.821451611,2403060.007326249,0.46668,0.9747,0.1059,0.10589,0.6863,1.3551
T2FLAIR,3T_to_1.5T,1.5T,0009,R-best,3935195.029136896,3753227.8387015807,3614964.803524517,0.10995,0.35048,0.0988,0.09878,0.9538,1.2761
T2FLAIR,3T_to_5T,5T,0006,R-best,3196928.465412187,2692308.791810156,2299005.2186109903,0.22004,0.55481,0.11736,0.11736,0.8422,1.302
T2FLAIR,3T_to_5T,5T,0007,R-best,3628716.850719893,3510856.016869731,3437860.7689578496,0.11424,0.41286,0.10926,0.10925,0.9675,1.3551
T2FLAIR,3T_to_5T,5T,0009,R-best,2831153.414873944,2807866.056199605,2814392.0717861857,0.10292,0.30302,0.10259,0.10258,0.9918,1.2761
T2FLAIR,3T_to_7T,7T,0006,R-best,1496762.6687579476,1012212.9284816633,717328.423282181,0.5142,0.92881,0.21384,0.21383,0.6763,1.302
T2FLAIR,3T_to_7T,7T,0007,R-best,1724447.541285711,793687.595300778,382671.7109971353,1.16542,1.9114,0.21307,0.21306,0.4603,1.3551
T2FLAIR,3T_to_7T,7T,0009,R-best,1351169.488424892,746018.8676972535,421776.31009726715,0.8161,1.30472,0.15304,0.15304,0.5521,1.2761
T2FLAIR,5T_to_0.1T,0.1T,0006,R-best,3762172.8838711046,2878138.818789496,2259008.3832891113,0.34244,0.33954,0.15909,0.15901,0.765,0.9975
T2FLAIR,5T_to_0.1T,0.1T,0007,R-best,5297171.656073654,3654310.2465483453,2660831.9270433867,0.49402,0.66534,0.22927,0.22927,0.6899,1.1325
T2FLAIR,5T_to_0.1T,0.1T,0009,R-best,4262686.045611946,3880610.6739982483,3579186.2731723343,0.15011,0.27655,0.11386,0.11385,0.9104,1.1413
T2FLAIR,5T_to_1.5T,1.5T,0006,R-best,3214970.4145789687,3432160.818880225,3704485.241900683,0.122,0.12323,0.10451,0.10451,1.0676,0.9975
T2FLAIR,5T_to_1.5T,1.5T,0007,R-best,4544876.8787450995,3290939.6314453874,2403060.007326249,0.39029,0.56909,0.09144,0.09144,0.7241,1.1325
T2FLAIR,5T_to_1.5T,1.5T,0009,R-best,3669641.6778278677,3628596.7840135186,3614964.803524517,0.08708,0.17624,0.08635,0.08634,0.9888,1.1413
T2FLAIR,5T_to_3T,3T,0006,R-best,1821067.3774735606,2398188.2270267727,3201802.1028532293,0.26597,0.26769,0.11669,0.11669,1.3169,0.9975
T2FLAIR,5T_to_3T,3T,0007,R-best,2680373.897362544,3274038.714834327,4039395.2516535604,0.20617,0.1233,0.09976,0.09976,1.2215,1.1325
T2FLAIR,5T_to_3T,3T,0009,R-best,2176316.524776339,2511105.9041009326,2922789.7148233815,0.1622,0.09383,0.09321,0.09321,1.1538,1.1413
T2FLAIR,5T_to_7T,7T,0006,R-best,965762.0306689439,815362.0642158316,717328.423282181,0.27019,0.26823,0.20087,0.20086,0.8443,0.9975
